PARKING_ID,RECORD_DATE,RECORD_STATUS,PARKING_STATUS,FROM_DATE,TO_DATE,CITY_OWNED,DDP_BLOCKNUM,SUBMARKET,NUMBER_OF_SPACES,LOT_OPERATOR,ENTER_OFF_STREETS,MONTHLY_RATE,DAILY_RATE,BIZ_FILE_NUM,PARKING_TYPE,GLOBALID,SHAPE_Length,SHAPE_Area
230,,407,,,,No,92B,17th/Office,60,All Right Parking,17th/Welton,-9999.0,8.5,990210,Surface Parking,{C885679E-391D-47A5-B5C7-763B99EE19F3},0.00131757980087,9.37643890021e-08
235,,408,,,,No,128A,17th/Office,75,Time Park #6,18th Ave./Sherman-TIME PARK LOT #7,-9999.0,6.5,35217,Surface Parking,{CCAA8634-2E8C-440A-926B-EEA505468074},0.00172683525575,1.85306383884e-07
236,,409,,,,No,76B,Convention,30,Time Park-H & M MORTGAGE & INVESTMENTS,Stout/14th,-9999.0,5.0,1044632,Surface Parking,{74BC378A-DBE0-4FA0-9B07-7BA3A3087197},0.00215079024835,1.95005519545e-07
237,,410,,,,No,128B,17th/Office,51,"TIME PARK, LLC  LOT # 17",Lincoln/18th Ave.,-9999.0,6.0,6343,Surface Parking,{56F77466-4AF1-4576-9310-78A2E729A904},0.00153380477611,1.44704297959e-07
239,,411,,,,No,101,17th/Office,58,ALLRIGHT PARKING #205,Welton/16th,-9999.0,8.0,24560,Surface Parking,{36E70AF4-A611-42DA-AED9-E99D17F0B694},0.0019415980971,2.23748104776e-07
241,,412,,,,No,76A,Convention,162,WEWATTA ST INVESTMENTS,Stout/14th,115.0,6.0,1052649,Surface Parking,{3C7B33E7-D285-4409-9B27-237E4DE4FB03},0.00297592894665,5.07591415909e-07
242,,413,,,,No,122,17th/Office,217,AMPCO SYSTEM PARKING #6888A,18th Ave./Lincoln,-9999.0,10.0,1026628,Surface Parking,{68198162-5A5A-4B31-9586-78691108109A},0.00314720627958,5.73480074238e-07
245,,414,,,,No,83E,Convention,132,ALPHA PARK,Stout/14th,115.0,4.0,1047756,Surface Parking,{723E8CCB-8142-46F9-A21A-C4B5272AF912},0.0013846939711,1.03916846313e-07
246,,415,,,,No,91B,Convention,50,Gem-Park,Welton/15th,85.0,10.0,990211,Surface Parking,{79EFBC52-CBD7-468A-BD40-FF278FD6D6DE},0.00191406778588,2.18915092914e-07
247,,416,,,,No,133C,17th/Office,75,Central - Allright,18th/Grant,-9999.0,6.5,990212,Surface Parking,{8DAF6AE8-E846-4DA3-A31A-55286C5290F1},0.001906724012,2.26232458882e-07
248,,417,,,,No,83B,Convention,78,Ampco System (Lot 39)-CENTRAL PARKING,15th/California,-9999.0,5.0,1023701,Surface Parking,{4838A693-C82A-4174-85F7-0375B67D93A0},0.00175665455562,1.85998074807e-07
251,,418,,,,No,91A,Convention,115,Central-Allright,Welton/15th,125.0,7.0,990213,Surface Parking,{AE00B55F-0B45-4D0C-BA7E-B8CC78697C26},0.00184768754466,2.05943594943e-07
253,,419,,,,No,83F,Convention,30,Central Allright Britone Lot,Stout/14th,-9999.0,4.5,990214,Surface Parking,{1854AD1A-2317-4A94-AD0F-B04928255315},0.0011470764042,8.18677997506e-08
254,,420,,,,No,83C,Convention,51,FOCUS PARKING SYSTEMS,15th/California,-9999.0,6.0,1037425,Surface Parking,{6715A67B-F09B-44C5-9271-50AC3099BDDC},0.00146224267903,1.23294410334e-07
256,,421,,,,No,83D,Convention,66,Central-Allright,California/15th,125.0,5.75,990305,Surface Parking,{54E8DC4C-B691-4E9C-A126-7EB51F3232B5},0.00143412035829,1.14777022885e-07
260,,422,,,,No,100B,Convention,103,ALLRIGHT PARKING #365,Glenarm/15th,-9999.0,7.0,5744,Surface Parking,{8E5CA2EF-5294-4EEE-965A-2ED06FF48DFD},0.00241705485811,2.78330280815e-07
231,,423,,,,No,123, ,,AMPCO SYSTEM PARKING #6888B/G, ,-9999.0,-9999.0,1038427,Surface Parking,{ECD58816-0773-4343-804B-5A841CDD45F4},0.0019842057981,2.43770439693e-07
271,,424,,,,No,132,17th/Office,,300 E SEVENTEENTH, ,-9999.0,-9999.0,14897,Surface Parking,{FFD7D702-008C-4195-8293-234354D5FB42},0.000773967449011,3.11423849798e-08
397,,425,,,,No,0, ,,CENTRAL PARKING SYSTEM,Logan/13th,-9999.0,-9999.0,1055425,Surface Parking,{6C061CA0-03B9-4619-8553-30B8A5A7239A},0.0017950795645,1.9408367976e-07
404,,426,,,,No,151,Golden Triangle,,"AMPCO SYSTEM PARKING #5808 - ERICKSON FARMS, LTD", ,-9999.0,-9999.0,1026298,Surface Parking,{41BBEC7D-6AD9-4092-B58B-367B90D89C40},0.00117245630096,6.54999337485e-08
409,,427,,,,No,152, ,,ALLRIGHT LOT #6266,13th/delaware,-9999.0,-9999.0,10401,Surface Parking,{F2D4B60D-B48F-446D-85B2-E00D41222C86},0.00174396222553,1.84921170207e-07
424,,428,,,,No,152, ,,"TIM SABUS AND COMPANY, INC.",delaware,-9999.0,-9999.0,10511,Surface Parking,{8EA3F0C7-E5FE-4ED8-8A0F-ACEF6C266603},0.00221966112357,1.52332956332e-07
436,,429,,,,No,0, ,,COLORADO ASSOCIATION OF SCHOOL BOARDS, ,-9999.0,-9999.0,10102,Surface Parking,{24C60D5E-926C-469E-9144-B13F40C0CABD},0.00192686878459,1.25529317088e-07
,,430,,,,,,,,"11TH & ASH, LLC",,,,83542,Surface Parking,{C4C5CBF5-9CB6-4D54-A7BB-24DE90E8AFCB},0.00504405593659,5.21730586866e-07
,,431,,,,,,,,789 SHERMAN STREET LLC,,,,1057974,Surface Parking,{9D312E28-F326-43D3-A95C-46BF33F9A0AE},0.00266536600685,3.55003160368e-07
,,432,,,,,,,,789 SHERMAN STREET LLC,,,,1057978,Surface Parking,{7CCDB699-ACEC-48E5-B5BA-9E2E1C6C30FC},0.00149924489133,1.08898418679e-07
,,433,,,,,,,,789 SHERMAN STREET LLC,,,,1057976,Surface Parking,{14116232-2F23-4C8C-97E4-136F40A13CEC},0.00118664779753,6.41933955497e-08
,,434,,,,,,,,ALLRIGHT LOT #283,,,,10426,Surface Parking,{27A5CFD5-12BF-4AA9-A44C-924473DD76C9},0.00173602576063,1.25790022188e-07
,,435,,,,,,,,ALLRIGHT PARKING # 6256,,,,10390,Surface Parking,{353C353E-227F-46D1-926A-90AB7A19932C},0.00108017540705,5.39559294053e-08
,,436,,,,,,,,ALLRIGHT PARKING #139,,,,10344,Surface Parking,{306D50A9-CEFD-4FF6-8575-9907377C54E3},0.00130464387245,6.55358032164e-08
,,437,,,,,,,,AMPCO SYSTEM PARKING # 5872,,,,1016355,Surface Parking,{6BB3C2FB-9EA5-4CAD-85B8-26DA800D0CD2},0.00200890724498,7.34106039705e-08
,,438,,,,,,,,AMPCO SYSTEM PARKING #6891,,,,1017291,Surface Parking,{C72D9452-E3B5-475D-9D68-6474FF02CCBD},0.00134380051544,6.7796377099e-08
,,439,,,,,,,,AMPCO SYSTEM PARKING #6891,,,,1017291,Surface Parking,{32EED835-19D7-4513-8F1C-A19E038C9115},0.000763371785029,3.33287856389e-08
,,440,,,,,,,,AMPCO SYSTEM PARKING #6891,,,,1017291,Surface Parking,{AFCDCFE6-EE3A-4DF5-AD84-BAC55656098F},0.00205409786002,1.01520626553e-07
,,441,,,,,,,,APT SERVICE,,,,71950,Surface Parking,{8FF0CDCB-A99E-4869-94E3-7F56654FF691},0.00158370311121,1.02260962186e-07
,,442,,,,,,,,1930 SHERMAN PARTNERSHIP,,,,72650,Surface Parking,{8ED89C1D-9156-44F7-B252-62404D956385},0.00213125456689,1.88348299243e-07
,,443,,,,,,,,"BRCM, LLC",,,,1044646,Surface Parking,{B27C42F5-F12D-4BD6-91A9-1DCAB34CA3F4},0.00130609098122,5.26495502802e-08
,,444,,,,,,,,CENTRAL PARKING,Federal/Mile High,,,1028711,Surface Parking,{0CAB4F15-7EA7-4A1F-8D8C-0A815C0F005F},0.00745800639845,9.15237315211e-07
,,445,,,,,,,,ACCURATE AUTO TOWING,,,,71759,Surface Parking,{B5211F86-E5C8-4EE7-A816-AD9B2C012140},0.0117028433884,7.70402928417e-07
,,446,,,,,,,,ARAPAHOE SQUARE PARKING,,,,47505,Surface Parking,{5DCD98B8-5D94-4542-A42A-5FC4B71F3264},0.000648734702904,1.66931615986e-08
,,447,,,,,5,LoDo,,CENTRAL PARKING SYSTEM,Wynkoop/18th,,,1055441,Surface Parking,{0FE2FD7C-CFA9-4656-8F37-3BB65186514E},0.00299067043954,2.5562601831e-07
,,448,,,,,,,,COLORADO ROAD SIDE POSSE,,,,81197,Surface Parking,{46B348C3-D672-4DBF-8E18-467BF0D687B8},0.00194612492452,2.35381485047e-07
,,449,,,,,,,,DAJA DIA JOINT VENTURE-MT. ALBERT,,,,1042464,Surface Parking,{95CA01B7-1E2E-4AC1-8104-07949A71604B},0.0238595553471,2.87700329254e-05
,,450,,,,,,,,DAJA DIA JOINT VENTURE-PIKES PEAK,,,,1043637,Surface Parking,{6DFD272F-212E-4AAD-9029-6A02AE0CACEA},0.0180952489933,1.78997322008e-05
,,451,,,,,,,,DAJA DIA JOINT VENTURE-TERMINAL,,,,1043636,Surface Parking,{179E8873-133F-44A9-B832-75E3CEE6606B},0.0161552697559,1.63458994227e-05
,,452,,,,,,,,DIAMOND PAINT & AUTO BODY,,,,10695,Surface Parking,{D62A24CF-2AF0-47B0-BBD7-D84C4767FE28},0.00329822685022,3.02788003522e-07
,,453,,,,,,,,EVANS PARK,,,,15070,Surface Parking,{DB325A1B-08DF-4187-949C-296A67495EFF},0.00258522172869,3.14371456728e-07
,,454,,,,,,,,EXEMPLA SAINT JOSEPH HOSPITAL,,,,1045005,Surface Parking,{DBD30466-84B4-4A61-862B-DC226AE44C6A},0.0023666750607,7.94296310178e-08
,,455,,,,,,,,EXEMPLA SAINT JOSEPH HOSPITAL,,,,1045005,Surface Parking,{B1E3C942-77ED-47E6-95E1-ECA8B8931C0E},0.000913452702696,3.34314669674e-08
,,456,,,,,,,,FESTIVAL PLAZA AT MILE HIGH,Colfax/14th,,,91230,Surface Parking,{330127F8-4D83-49AF-BE0A-8F43FE94D326},0.0146154238932,1.7684131277e-06
,,457,,,,,,,,FOCUS PARKING SYSTEMS,Larimer,,,1059577,Surface Parking,{DDA16B71-71DF-4626-A71D-94325605CA42},0.00127179571629,6.35256329069e-08
42,,458,,,,No,18B,Ballpark,4500,Central-Allright Coors Lot,Park Ave./Blake,-9999.0,7.0,990232,Surface Parking,{BF927B71-CE36-4B48-B328-ED822C15E6CC},0.0433403822162,2.06103378349e-05
45,,459,,,,No,18A,Ballpark,235,Central-Allright,Blake/Park Ave.,55.0,5.0,990233,Surface Parking,{043B85D3-41AF-4E42-BDFF-C13AFAE30687},0.00430327015222,7.45581455165e-07
52,,460,,,,No,27,Ballpark,60,Interpark-B&R BLAKE,Walnut/Park Ave.,50.0,2.0,1058454,Surface Parking,{CD7D9AA7-9F93-4D57-9628-9B9C55106DF4},0.00141057679736,1.16867766714e-07
59,,461,,,,No,37,Ballpark,54,Larimer Parking,Larimer/Park Ave.,30.0,2.0,990234,Surface Parking,{E0E4B428-EE8D-4BF8-80B2-8C375226BFA9},0.00167455394076,1.69433848015e-07
63,,462,,,,No,11,LoDo,291,Central-Allright West Lot,Wazee/19th,85.0,5.0,1030944,Surface Parking,{789BD81E-D8BA-4346-B851-643E35FAC57C},0.00397590850241,9.23627418092e-07
64,,463,,,,No,47,Ballpark,100,Carpark-RICHARD CHRISTY,Lawrence/22nd,20.0,1.0,1059141,Surface Parking,{5A8EB60D-1F62-4B41-B604-EFE6F4DEAF9B},0.00210736951781,2.5406988642e-07
65,,464,,,,No,36,Ballpark,60,Amcan-KEY PARKING,Market/21st,40.0,-9999.0,79501,Surface Parking,{3FD7C39D-606E-4C7C-AB83-2F7C5E4D037B},0.00491687406136,2.57799133522e-07
67,,465,,,,No,46A,Ballpark,100,AMPCO SYSTEM PARKING #6823-MOUNTAIN GOLD LIMITED,Lawrence/21st,50.0,2.0,2655,Surface Parking,{6C214DEE-FE34-4B57-9473-B930AD7A2464},0.00180642418173,1.42259958975e-07
68,,466,,,,No,57A,Ballpark,52,2200 LAWRENCE PARKING LOT,Lawrence/22nd,-9999.0,1.25,1057508,Surface Parking,{4C992E58-1796-478F-B995-C884CA48390C},0.00186653267972,2.11141294779e-07
69,,467,,,,No,46B,Ballpark,54,Carpark,Lawrence/21st,40.0,-9999.0,990306,Surface Parking,{8F74A624-1C21-462F-A434-72EE37C5F2A8},0.0013344658744,1.0021126759e-07
70,,468,,,,No,35A,Ballpark,196,"Time Park-MARKET STREET, LLC-MOUNTAIN GOLD LIMITED",Market/20th,-9999.0,3.0,794500,Surface Parking,{1BD14C98-EE5F-4593-8D12-7095F12736AB},0.00334462414135,5.25345744427e-07
446,,469,,,,No,57B,Ballpark,30,Interpark, ,20.0,1.0,990235,Surface Parking,{BC47153F-E399-4D1E-8273-2C728B1D3FED},0.00105813813565,5.6730624382e-08
72,,470,,,,No,4,LoDo,205,Interpark,Wynkoop/17th,120.0,5.0,990236,Surface Parking,{AA372016-CDDB-4E4E-88E5-3C15049F8349},0.00423978449193,7.60761140905e-07
77,,471,,,,No,24,LoDo,28,FOCUS PARKING SYSTEMS,Market/19th,75.0,3.0,1020356,Surface Parking,{EAEBC713-B816-40CC-8505-F8D301089306},0.00129167409509,6.97724981512e-08
78,,472,,,,No,16,LoDo,136,AMPCO PARKING SYSTEM #5338 A/B/C,Wazee/18th,115.0,5.0,1038425,Surface Parking,{558EA7E7-3434-4113-AC49-4B736262961E},0.0021441705172,2.4762452509e-07
445,,473,,,,No,35B,Ballpark,20,Carpark, ,-9999.0,2.5,990237,Surface Parking,{F4339451-19DB-4804-8F07-924E6C1F3C80},0.00111051407776,6.17720298627e-08
80,,474,,,,No,45B,Ballpark,,TIM SABUS & COMPANY,Lawrence/20th,-9999.0,3.0,1035939,Surface Parking,{87052CF0-BCF0-4919-8E63-5FD8C9119F9C},0.00146867797345,1.33081802311e-07
85,,475,,,,No,66C,Ballpark,30,Johnny's Auto Park,Arapahoe/22nd,-9999.0,5.0,1008289,Surface Parking,{00C9D571-0B08-48FC-B4F8-337ACE2574CD},0.00149864500716,1.33972801245e-07
88,,476,,,,No,45A,Ballpark,52,"Key Parking-SABUS ENTERPRISES, INC",Lawrence/20th,-9999.0,3.0,31870,Surface Parking,{CB5F434B-F8C1-4AAA-98F1-B16C1FBBE836},0.00312758260067,1.99413485578e-07
91,,477,,,,No,55D,Ballpark,29,Key Parking,Lawrence/20th,-9999.0,3.0,990238,Surface Parking,{19037017-9A58-4466-AE95-A0EFDA99D173},0.00145047964376,1.26607764578e-07
94,,478,,,,No,15D,LoDo,280,Central-Allright-CENTRAL PARKING ,Blake/18th,80.0,4.0,10402,Surface Parking,{9CD64DBF-7789-4293-98EA-B9D2C780A899},0.00236380311547,2.51899272663e-07
96,,479,,,,No,23,LoDo,245,Interpark-CENTRAL PARKING SYSTEM,Market/18th,120.0,5.0,1055450,Surface Parking,{C1F00367-4732-49DB-8CD7-36B5A4BF487F},0.00351583084977,5.625926724e-07
97,,480,,,,No,3,LoDo,209,Interpark,Wynkoop/17th,120.0,6.0,990279,Surface Parking,{61B2CE27-935F-438C-AA90-1141F7FD5D78},0.00398033040737,6.39049901452e-07
98,,481,,,,No,66A,Ballpark,55,Johnny's Auto Park-COOPER DRUG,Arapahoe/22nd,-9999.0,2.0,5401,Surface Parking,{162C893F-0D6C-41B2-A954-20BCF226DA71},0.0026621911603,2.93688207857e-07
99,,482,,,,No,66B,Ballpark,41,Coopers Pharmacy-JOHN SONEFF,21st/Curtis,-9999.0,2.0,21543,Surface Parking,{9D33A697-3618-4F5D-AB4E-DC75AA6F39A6},0.00182407868817,1.9550966432e-07
100,,483,,,,No,55A,Ballpark,148,Ampco System (Lot 3)-CENTRAL PARKING ,Lawrence/20th,65.0,3.0,1049109,Surface Parking,{5B1D0F0A-B88A-444C-ACB5-24A7F6C7CEE8},0.00221462210172,2.73009937583e-07
101,,484,,,,No,55C,Ballpark,57,Ampco (Lot 52),Lawrence/20th,-9999.0,2.0,990240,Surface Parking,{6B66C6E5-BAA5-4EA4-A0D6-0814DCC9BB4D},0.00146300066792,1.24679555857e-07
107,,485,,,,No,15B,LoDo,65,Ambassador,Blake/17th,125.0,7.0,990241,Surface Parking,{528BA67E-1DCF-4B25-8420-214F726EFE6D},0.00195114687669,2.03389616771e-07
108,,486,,,,No,15C,LoDo,29,Ampco System (Lot 50),Blake/18th,-9999.0,5.0,990318,Surface Parking,{3392D08B-A4BD-4568-9993-E98A0EECD525},0.00128759551011,9.57047575662e-08
109,,487,,,,No,65C,Ballpark,60,Central-Allright Judo Lot-JOHNNYS AUTO PARK,Arapahoe/21st,70.0,2.5,1058137,Surface Parking,{F70E3993-8E7A-4797-9527-1A2C6C20AA53},0.002310554739,2.44936726206e-07
110,,488,,,,No,55B,Ballpark,90,Central Allright Whale Lot-AMPCO SYSTE,Lawrence/20th,-9999.0,2.25,1038428,Surface Parking,{3D032407-7799-4939-8D42-24B01216795F},0.00198668061624,2.27513370804e-07
112,,489,,,,No,33A,LoDo,151,AMPCO SYSTEM PARKING #6866,Market/18th,110.0,7.0,1038397,Surface Parking,{874AA415-D7A1-4C31-8776-C6C56E9D813B},0.00263358844465,3.66159780872e-07
444,,490,,,,No,33B,LoDo,16,Interpark, ,-9999.0,-9999.0,990242,Surface Parking,{89645A68-2863-4BEC-97D2-1F3958D5A617},0.00329271818843,1.79521548531e-07
116,,491,,,,No,15A,LoDo,40,Central Allright Franklin Lot,Blake/18th,115.0,4.5,990243,Surface Parking,{408C6EE5-911A-4C44-A7EF-1A5AABC10754},0.00179755415457,1.90459786397e-07
118,,492,,,,No,54,17th/Office,223,"Interpark-REPUBLIC PARKING SYSTEM, INC",Arapahoe/20th,120.0,5.0,1038002,Surface Parking,{0BD61405-DBCC-4004-A8E6-2D7CBFF64057},0.00317390994252,5.68483921035e-07
120,,493,,,,No,65A,Ballpark,50,Ampco System (Lot 54)-CENTRAL PARKING ,21st/Curtis,70.0,2.0,1055427,Surface Parking,{46BE5687-5E19-491A-A763-4EC252EF3151},0.00219536965071,1.70044093712e-07
132,,494,,,,Yes,0, ,158,City and County of Denver, ,-9999.0,-9999.0,990244,Surface Parking,{15B83FAA-89BF-4658-994B-1C797831C782},0.011808117984,1.35079198863e-06
133,,495,,,,No,8B,LoDo,26,STANDARD PARKING,Wazee/16th,125.0,7.0,1053263,Surface Parking,{1AD7D079-395F-4BE4-86C3-18AE41112104},0.00146757616387,1.27474221834e-07
137,,496,,,,No,14C,LoDo,34,"AMPCO SYSTEM PARKING #6824-SABUS ENTERPRISES, INC",Blake/17th,-9999.0,6.0,10153,Surface Parking,{66926315-2FC4-4C80-A261-8797A576C296},0.00130492774661,9.27733837205e-08
74,,2,,,,Yes, , ,,City and County of Denver,Colfax,0.0,0.0,990297,Parking Garage,{06E484FF-1C26-403B-B703-DDA2ED5F1EE8},0.00176097884566,1.85238537708e-07
69,,3,,,,No,144,Golden Triangle,, , ,-9999.0,-9999.0,990163,Parking Garage,{F3C229AB-A839-490C-A06E-4092CEF6D71B},0.00158035112245,1.5395287712e-07
70,,4,,,,No,0, ,, , ,-9999.0,-9999.0,990001,Parking Garage,{86B29D0F-4B51-4B76-B3A5-EF7A6B1E3831},0.0023184541444,3.2504177746e-07
71,,5,,,,No,0, ,, , ,-9999.0,-9999.0,990002,Parking Garage,{9E28D12A-C048-4B05-9B2C-67CB52112626},0.00192014981397,2.30268446e-07
5,,6,,,,No,0, ,, , ,-9999.0,-9999.0,990003,Parking Garage,{828D4A63-745C-4E10-9DA2-75499430E313},0.00110677343634,6.03225094429e-08
54,,7,,,,No,0, ,, , ,-9999.0,-9999.0,990004,Parking Garage,{3B1F431F-ABAF-4B28-A509-416CC3AE4544},0.00541317760217,1.57281430458e-06
73,,8,,,,No,109B, ,, , ,-9999.0,-9999.0,990005,Parking Garage,{6C2EDBC8-F4D5-4AF5-9920-C2F927F336A0},0.00235335306497,2.66970785567e-07
63,,9,,,,No,98,Convention,, , ,-9999.0,-9999.0,990006,Parking Garage,{538D5785-13C2-4DB0-8F9C-5BCC39341AFC},0.00237250572915,2.99437673473e-07
10,,10,,,,No,56,Ballpark,, , ,-9999.0,-9999.0,990007,Parking Garage,{698DEF90-38AA-4D37-B65B-84DA4B91176E},0.0010913955967,5.86735322648e-08
47,,11,,,,No,0, ,, , ,-9999.0,-9999.0,990133,Parking Garage,{EE5C6D9D-8CD1-4E27-B9A3-0D90C90CCCE7},0.00211830271005,2.73539808974e-07
4,,12,,,,No,0, ,, , ,-9999.0,-9999.0,990008,Parking Garage,{3ED769DC-7C2F-4337-973E-BB64AC352A39},0.00203426055815,1.69911100632e-07
7,,13,,,,No,0, ,, , ,-9999.0,-9999.0,990009,Parking Garage,{F6E9FC46-D760-45A1-9BCE-5A5C50FF833B},0.00560914855947,1.10389750463e-06
67,,14,,,,No,0, ,,CENTRAL PARKING-REPUBLIC PARKING SYSTEM,SPEER/13th,-9999.0,-9999.0,1058314,Parking Garage,{8FEB66D3-F4EF-4EC5-A465-B0A21E28A282},0.00516076776934,1.36709545889e-06
33,,15,,,,No,94, ,,AMPCO SYSTEM PARKING #6901, ,-9999.0,-9999.0,1038426,Parking Garage,{BB4359C3-6E19-4639-94C5-E9189296EA5F},0.00354034095108,5.85517029284e-07
,,16,,,,,,,,AMPCO SYSTEM PARKING #6891,,,,1017291,Parking Garage,{233135F3-91CD-4571-A644-CA5B80D9487A},0.00202088993923,2.27960506668e-07
,,17,,,,,,,,BROWN PALACE HOTEL,,,,9051,Parking Garage,{86380C72-F0C2-4E29-9DC6-460235BA03CF},0.00206670760544,2.16826714347e-07
,,18,,,,,,,,300 E SEVENTEENTH,,,,14897,Parking Garage,{331B8C0A-57E4-49E7-83E6-F7AE8E3D3639},0.00144029289528,1.02984473801e-07
,,19,,,,,,,,1740 Glenarm Pl-Allrigh Parking #6337,,,,10282,Parking Garage,{869BDCE3-C2BF-4ACD-B653-F612700DD9E6},0.00178262037734,1.8858643736e-07
,,20,,,,,,,,AMPCO SYSTEM PARKING # 5872,,,,1016355,Parking Garage,{8B8D5B63-5112-43BE-AF64-91EF2EE17C1F},0.00215655308098,2.31906984597e-07
,,21,,,,,,,,CENTRAL PARKING,Tufts/Ulster,,,1051726,Parking Garage,{591C43AA-3FC7-4C0C-8B08-ECA614D6607E},0.00205893811434,2.39275316858e-07
,,22,,,,,,,,CENTRAL PARKING SYSTEM,Buchtel,,,1055451,Parking Garage,{0A50CC56-9CE6-4F6E-ADA5-89977C62BA48},0.00299208682784,3.97074425034e-07
,,23,,,,,,,,"CENTRAL PARKING, INC",Union/Tufts,,,1051728,Parking Garage,{9B8FB3FE-2CFB-404B-A05F-F37FA836531D},0.00249394808322,3.55484981711e-07
,,24,,,,,,,,DENVER HEALTH MEDICAL CENTER,,,,89841,Parking Garage,{74D5CC74-5471-4385-8B7E-083059571649},0.00345545635436,6.9967757337e-07
34,,25,,,,No,79A,17th/Office,233,Central-Allright Guaranty Lot,Stout/17th,155.0,12.0,990010,Parking Garage,{A33B6D94-3B1A-4795-9F70-3B98F8FE16EE},0.00159140275136,1.53299003335e-07
37,,26,,,,No,78,17th/Office,247,Ampco 6848 Dominion Plaza-LONE STAR VALET PARKING SERVICE,Stout/16th,180.0,-9999.0,1035082,Parking Garage,{B604BA94-4CC8-4097-8932-1517A3A01E85},0.00160595397075,1.54467082244e-07
43,,27,,,,Yes,58,Convention,1634,Central-Allright (Plex),Arapahoe/14th,125.0,5.0,990299,Parking Garage,{FBB8B68A-9861-45B5-B4E9-E318511EB1BF},0.00454687110882,1.14732915074e-06
46,,28,,,,No,111A,17th/Office,678,ALLRIGHT LOT #151,Glenarm/17th,170.0,-9999.0,10346,Parking Garage,{9899945C-3863-4373-A2FC-36D3EE73E1F3},0.00178285799715,1.8862602276e-07
48,,29,,,,No,83A,Convention,404,Central-Allright Motor Lot,Stout/14th,115.0,10.0,990011,Parking Garage,{9C3D3129-1722-49E7-91A6-6360098D88C2},0.001732487743,1.79095654863e-07
55,,30,,,,No,133B,17th/Office,397,Central Allright-STANDARD PARKING,Sherman/17th Ave.,-9999.0,8.0,1054612,Parking Garage,{548E2435-76A7-44B0-8415-5335B123617C},0.00156358194038,1.39896336313e-07
59,,31,,,,No,118,17th/Office,140,Standard (World Trade Center),Court/16th,200.0,-9999.0,1053253,Parking Garage,{30C0569D-2B28-45F8-A0D9-58EE4E5BBE8D},0.00236171108409,3.7496482458e-07
75,,32,,,,Yes, , ,552,City and County of Denver,14th St,125.0,0.0,990012,Parking Garage,{A1DEAF49-9E1A-49C2-A96C-0E017AF8494D},0.00257131188245,4.05913037814e-07
68,,33,,,,No,147, ,47,City and County of Denver,Cherokee,100.0,-9999.0,990013,Parking Garage,{CBE8BCEB-AE95-4047-A55F-DE7702BE3B54},0.00135270020513,7.55667046843e-08
77,,34,,,,Yes, , ,922,City and County of Denver,11th,25.0,0.0,990014,Parking Garage,{8E66ECEB-3955-4AEB-AF81-A8F6E42860F0},0.0023351233466,2.74078303437e-07
8,,35,,,,No,5,LoDo,311,Standard-CENTRAL PARKING SYSTEM,Wynkoop/18th,150.0,10.0,1055441,Parking Garage,{771BEF28-821C-45DB-B864-AACDF8881654},0.00219527776463,2.6612955404e-07
9,,36,,,,No,10A,LoDo,314,Central-Allright Lodo Lot,17th/Wynkoop,170.0,6.0,990015,Parking Garage,{2A325770-480C-4F40-8305-3FB5A1E4DC3D},0.00230370131519,2.72600287492e-07
12,,37,,,,No,44,17th/Office,188,Sakura Square,Larimer/20th,95.0,-9999.0,990300,Parking Garage,{05DE8561-8AE5-4FCD-B338-04376955F924},0.00150219996301,1.2389868632e-07
13,,38,,,,No,8A,LoDo,255,Goldberg Properties,Wynkoop,155.0,-9999.0,990016,Parking Garage,{93841AC3-53B4-44E6-BB13-8D119BF26ED0},0.00154695900331,1.43449612774e-07
14,,39,,,,No,14B,LoDo,249,Interpark-CENTRAL PARKING CORPORATION,Blake/17th,165.0,8.0,1022569,Parking Garage,{F5BCA52F-028C-4271-99BC-327BD12E2288},0.00237445421856,3.05484789042e-07
17,,40,,,,No,32,LoDo,650,AMPCO SYSTEM PARKING #6904,18th/Larimer,125.0,9.0,1047262,Parking Garage,{32E0D9E2-7069-4A47-B001-BA404996E9D0},0.00229600579971,2.82532041721e-07
18,,41,,,,No,43,17th/Office,208,Standard-ALPHA PARK,Lawrence/18th,120.0,8.0,1049415,Parking Garage,{87D863CF-B3C8-411D-863F-6D399A933E19},0.00331121803221,4.9098317274e-07
1,,42,,,,No,7,LoDo,51,Standard,Wazee/15th,125.0,7.0,990017,Parking Garage,{F862FF6B-E599-4E93-8224-DE41204EB9C9},0.00151125128241,1.21497909163e-07
20,,43,,,,No,42,17th/Office,702,Central-Allright (17th Street Plaza),18th/Lawrence,175.0,10.0,990018,Parking Garage,{ED67FC49-1C2B-4D48-9D51-CF652853182F},0.00197947789133,2.12164157436e-07
22,,44,,,,No,63,17th/Office,829,Denver Place-STANDARD PARKING,Arapahoe/19th,180.0,12.0,1054616,Parking Garage,{281B5ADF-36B8-407C-9B00-AF52EAFABA2C},0.00198193069311,2.31926912769e-07
23,,45,,,,No,41,17th/Office,1625,Standard(Tabor Center)-Central Parking,Lawrence/16th,140.0,12.0,1057986,Parking Garage,{EBAC5389-3AEB-4D9E-A95D-D8522DCE9D6C},0.00310034398523,5.7384742782e-07
25,,46,,,,No,72,17th/Office,851,Plaza Tower-ONE PARKING-,Curtis/18th,180.0,14.0,1057682,Parking Garage,{8DBA4ADE-BA8D-4917-8FAE-544504EF9F93},0.00369483986932,7.96382035493e-07
